record_type,previous_year,current_year,previous_row,current_row,previous_name,current_name,previous_address,current_address,previous_location,current_location,department,region,previous_award,current_award,previous_stars,current_stars,previous_greenstar,current_greenstar,change_types,material,matching_method,matching_confidence,review_status,match_evidence
comparison,2023,2024,645.0,872.0,L'Alicanta,L'Alicanta,Route de Meyrueis,Route de Meyrueis,"Le Rozier, 48150","Le Rozier, 48150",Lozère,Occitanie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,457.0,127.0,L'Alter-Native,L'Alter-Native,12 rue Boieldieu,12 rue Boieldieu,"Béziers, 34500","Béziers, 34500",Hérault,Occitanie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,687.0,932.0,L'Amandier,L'Amandier,19 rue Marc-Antoine-Désaugiers,19 rue Marc-Antoine-Désaugiers,"Fréjus, 83600","Fréjus, 83600",Var,Provence-Alpes-Côte d'Azur,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,59.0,75.0,L'Amaryllis,L'Amaryllis,Chemin de Martorez,Chemin de Martorez,"Saint-Rémy, 71100","Saint-Rémy, 71100",Saône-et-Loire,Bourgogne-Franche-Comté,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,15.0,9.0,L'Ambroisie,L'Ambroisie,9 place des Vosges,9 place des Vosges,"Paris, 75004","Paris, 75004",Paris,Île-de-France,3 MICHELIN Stars,3 Stars,3.0,3.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,822.0,814.0,L'Angle Saint-Laurent,L'Angle Saint-Laurent,2 rue des Bouchers,2 rue des Bouchers,"Bayeux, 14400","Bayeux, 14400",Calvados,Normandie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,369.0,293.0,L'Anthocyane,L'Anthocyane,25 avenue Ernest-Renan,25 avenue Ernest-Renan,"Lannion, 22300","Lannion, 22300",Côtes-d'Armor,Bretagne,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,722.0,780.0,L'Antre Amis,L'Antre Amis,9 rue Bouchut,9 rue Bouchut,"Paris, 75015","Paris, 75015",Paris,Île-de-France,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,245.0,278.0,L'Aparté,L'Aparté,21 rue de l'Europe,21 rue de l'Europe,"Montrabé, 31850","Montrabé, 31850",Haute-Garonne,Occitanie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,180.0,510.0,L'Aquarelle,L'Aquarelle,71A route du Montil,71A route du Montil,"Breuillet, 17920","Breuillet, 17920",Charente-Maritime,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,792.0,781.0,L'Araignée Gourmande,L'Araignée Gourmande,8 rue de la Paix,8 rue de la Paix,"Laragne-Montéglin, 05300","Laragne-Montéglin, 05300",Hautes-Alpes,Provence-Alpes-Côte d'Azur,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,890.0,644.0,L'Arbre Vert,L'Arbre Vert,96 rue Principale,96 rue Principale,"Berrwiller, 68500","Berrwiller, 68500",Haut-Rhin,Grand Est,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,554.0,212.0,L'Arbre au Soleil,L'Arbre au Soleil,Nouveau Port,Nouveau Port,"Le Lavandou, 83980","Le Lavandou, 83980",Var,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,165.0,483.0,L'Arcane,L'Arcane,52 rue Lamarck,52 rue Lamarck,"Paris, 75018","Paris, 75018",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,126.0,423.0,L'Archeste,L'Archeste,79 rue de la Tour,79 rue de la Tour,"Paris, 75016","Paris, 75016",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,1026.0,983.0,L'Ardoise,L'Ardoise,7 place Molière,7 place Molière,"Angers, 49000","Angers, 49000",Maine-et-Loire,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,393.0,449.0,L'Arnsbourg,L'Arnsbourg,18 Untermuhlthal,18 Untermuhlthal,"Baerenthal, 57230","Baerenthal, 57230",Moselle,Grand Est,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,543.0,174.0,L'Aromate,L'Aromate,2 rue Gustave-Deloye,2 rue Gustave-Deloye,"Nice, 06000","Nice, 06000",Alpes-Maritimes,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,526.0,263.0,L'Arrivage,L'Arrivage,13-15 rue André-Portes,13-15 rue André-Portes,"Sète, 34200","Sète, 34200",Hérault,Occitanie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,976.0,720.0,L'Artichaut,L'Artichaut,15 bis rue Saint-Firmin,15 bis rue Saint-Firmin,"Montpellier, 34000","Montpellier, 34000",Hérault,Occitanie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,273.0,344.0,L'Arôme,L'Arôme,3 rue Saint-Philippe-du-Roule,3 rue Saint-Philippe-du-Roule,"Paris, 75008","Paris, 75008",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,576.0,253.0,L'Aspérule,L'Aspérule,43 rue Jean-Jacques-Rousseau,43 rue Jean-Jacques-Rousseau,"Dijon, 21000","Dijon, 21000",Côte-d'Or,Bourgogne-Franche-Comté,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,968.0,684.0,L'Assiette au Jardin,L'Assiette au Jardin,9 rue du Robinet,9 rue du Robinet,"Noirmoutier-en-l'Île, 85330","Noirmoutier-en-l'Île, 85330",Vendée,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,835.0,897.0,L'Atelier L'Art des Mets,L'Atelier L'Art des Mets,500 route de Robion,500 route de Robion,"Taillades, 84300","Taillades, 84300",Vaucluse,Provence-Alpes-Côte d'Azur,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,951.0,755.0,L'Atelier Locavore,L'Atelier Locavore,2 avenue de la Libération,2 avenue de la Libération,"Le Coteau, 42120","Le Coteau, 42120",Loire,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,313.0,392.0,L'Atelier Yssoirien,L'Atelier Yssoirien,39 boulevard Triozon-Bayle,39 boulevard Triozon-Bayle,"Issoire, 63500","Issoire, 63500",Puy-de-Dôme,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,347.0,297.0,L'Atelier de Joël Robuchon - Étoile,L'Atelier de Joël Robuchon - Étoile,133 avenue des Champs-Élysées,133 avenue des Champs-Élysées,"Paris, 75008","Paris, 75008",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,364.0,305.0,L'Atelier du Peintre,L'Atelier du Peintre,1 rue Schongauer,1 rue Schongauer,"Colmar, 68000","Colmar, 68000",Haut-Rhin,Grand Est,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,545.0,176.0,L'Atlantide 1874 - Maison Guého,L'Atlantide 1874 - Maison Guého,5 rue de l'Hermitage,5 rue de l'Hermitage,"Nantes, 44100","Nantes, 44100",Loire-Atlantique,Pays de la Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,846.0,915.0,L'Auberge,L'Auberge,2590 route de Bailleul,2590 route de Bailleul,"Caëstre, 59190","Caëstre, 59190",Nord,Hauts-de-France,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,189.0,523.0,L'Auberge de Bagatelle,L'Auberge de Bagatelle,489 avenue Bollée,489 avenue Bollée,"Le Mans, 72000","Le Mans, 72000",Sarthe,Pays de la Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,28.0,70.0,L'Auberge de Montmin,L'Auberge de Montmin,"1983 route de Talloires, Col de la Forclaz","1983 route de Talloires, Col de la Forclaz","Talloires-Montmin, 74210","Talloires-Montmin, 74210",Haute-Savoie,Auvergne-Rhône-Alpes,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,82.0,38.0,L'Auberge des Glazicks,L'Auberge des Glazicks,7 rue de la Plage,7 rue de la Plage,"Plomodiern, 29550","Plomodiern, 29550",Finistère,Bretagne,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,705.0,934.0,L'Auberge des Montagnes,L'Auberge des Montagnes,Le Bourg,Le Bourg,"Pailherols, 15800","Pailherols, 15800",Cantal,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,779.0,851.0,L'Auberge du Laminak,L'Auberge du Laminak,Route de Nouzonville,Route de Nouzonville,"Montcy-Notre-Dame, 08090","Montcy-Notre-Dame, 08090",Ardennes,Grand Est,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,916.0,660.0,L'Auberge du Pas de Vent,L'Auberge du Pas de Vent,281 avenue Pas-de-Vent,281 avenue Pas-de-Vent,"Pouillon, 40350","Pouillon, 40350",Landes,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,730.0,941.0,L'Aubépine,L'Aubépine,13 boulevard Jean-Mathon,13 boulevard Jean-Mathon,"Aubenas, 07200","Aubenas, 07200",Ardèche,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,335.0,491.0,L'Aupiho - Domaine de Manville,L'Aupiho - Domaine de Manville,Route de la Terre-des-Baux,Route de la Terre-des-Baux,"Les Baux-de-Provence, 13520","Les Baux-de-Provence, 13520",Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,157.0,486.0,L'Axel,L'Axel,43 rue de France,43 rue de France,"Fontainebleau, 77300","Fontainebleau, 77300",Seine-et-Marne,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,569.0,232.0,L'Ekrin by Laurent Azoulay,L'Ekrin by Laurent Azoulay,"Le Kaïla, 124 rue des Jeux-Olympiques","Le Kaïla, 124 rue des Jeux-Olympiques","Méribel, 73550","Méribel, 73550",Savoie,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,407.0,457.0,L'Embrun,L'Embrun,48 rue de Lyon,48 rue de Lyon,"Brest, 29200","Brest, 29200",Finistère,Bretagne,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,114.0,198.0,L'Empreinte,L'Empreinte,2 Grande-Rue,2 Grande-Rue,"Buxy, 71390","Buxy, 71390",Saône-et-Loire,Bourgogne-Franche-Comté,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,899.0,669.0,L'Envers du Décor,L'Envers du Décor,23 rue de la Bienfaisance,23 rue de la Bienfaisance,"Les Herbiers, 85500","Les Herbiers, 85500",Vendée,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,894.0,672.0,L'Ermitage,L'Ermitage,73 avenue de l'Ermitage,73 avenue de l'Ermitage,"Espaly-Saint-Marcel, 43000","Espaly-Saint-Marcel, 43000",Haute-Loire,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,185.0,516.0,L'Escarbille,L'Escarbille,8 rue de Vélizy,8 rue de Vélizy,"Meudon, 92190","Meudon, 92190",Hauts-de-Seine,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,662.0,980.0,L'Esprit Bistrot,L'Esprit Bistrot,1 place Clodomir,1 place Clodomir,"Vezeronce-Curtin, 38510","Vezeronce-Curtin, 38510",Isère,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,297.0,602.0,L'Esquisse,L'Esquisse,21 rue Royale,21 rue Royale,"Annecy, 74000","Annecy, 74000",Haute-Savoie,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,207.0,605.0,L'Essentiel,L'Essentiel,29 rue Mirabeau,29 rue Mirabeau,"Deauville, 14800","Deauville, 14800",Calvados,Normandie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,481.0,169.0,L'Essentiel,L'Essentiel,8 rue de la Clarté,8 rue de la Clarté,"Périgueux, 24000","Périgueux, 24000",Dordogne,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,892.0,643.0,L'Estacade,L'Estacade,4 quai du Lénigo,4 quai du Lénigo,"Le Croisic, 44490","Le Croisic, 44490",Loire-Atlantique,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,703.0,876.0,L'Hibiscus,L'Hibiscus,175 rue de Bourgogne,175 rue de Bourgogne,"Orléans, 45000","Orléans, 45000",Loiret,Centre-Val de Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,162.0,476.0,L'Hysope,L'Hysope,25 rue de l'Aurore,25 rue de l'Aurore,"La Jarrie, 17220","La Jarrie, 17220",Charente-Maritime,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,371.0,318.0,L'Impertinent,L'Impertinent,5 rue d'Alsace,5 rue d'Alsace,"Biarritz, 64200","Biarritz, 64200",Pyrénées-Atlantiques,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,889.0,636.0,L'Iøde,L'IØDE,89 avenue Gambetta,89 avenue Gambetta,"Saintes, 17100","Saintes, 17100",Charente-Maritime,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,221.0,441.0,L'O des Vignes,L'O des Vignes,129 rue du Bourg,129 rue du Bourg,"Fuissé, 71960","Fuissé, 71960",Saône-et-Loire,Bourgogne-Franche-Comté,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,409.0,451.0,L'Observatoire du Gabriel,L'Observatoire du Gabriel,10 place de la Bourse,10 place de la Bourse,"Bordeaux, 33000","Bordeaux, 33000",Gironde,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,957.0,759.0,L'Océanide,L'Océanide,2 rue Paul-Bellamy,2 rue Paul-Bellamy,"Nantes, 44000","Nantes, 44000",Loire-Atlantique,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,132.0,426.0,L'Odas,L'Odas,4 passage Maurice-Lenfant,4 passage Maurice-Lenfant,"Rouen, 76000","Rouen, 76000",Seine-Maritime,Normandie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,84.0,40.0,L'Oiseau Blanc,L'Oiseau Blanc,19 avenue Kléber,19 avenue Kléber,"Paris, 75116","Paris, 75116",Paris,Île-de-France,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,876.0,792.0,L'Olivier,L'Olivier,2 rue Saint-Grégoire,2 rue Saint-Grégoire,"Munster, 68140","Munster, 68140",Haut-Rhin,Grand Est,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,423.0,502.0,L'Opidom,L'Opidom,4 quai de la Guignière,4 quai de la Guignière,"Fondettes, 37230","Fondettes, 37230",Indre-et-Loire,Centre-Val de Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,586.0,377.0,L'Or Bleu,L'Or Bleu,6 boulevard de l'Esquillon,6 boulevard de l'Esquillon,"Théoule-sur-Mer, 06590","Théoule-sur-Mer, 06590",Alpes-Maritimes,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,175.0,505.0,L'Or Q'idée,L'Or Q'idée,14 rue Marcel-Rousier,14 rue Marcel-Rousier,"Pontoise, 95000","Pontoise, 95000",Val-d'Oise,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,626.0,830.0,L'Orangerie,L'Orangerie,9 rue de la Prépoise,9 rue de la Prépoise,"Pornic, 44210","Pornic, 44210",Loire-Atlantique,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,433.0,154.0,L'Orchidée,L'Orchidée,33 rue Gilardoni,33 rue Gilardoni,"Altkirch, 68130","Altkirch, 68130",Haut-Rhin,Grand Est,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,388.0,347.0,L'Orée de la Forêt,L'Orée de la Forêt,255 rue de la Forêt,255 rue de la Forêt,"Étouy, 60600","Étouy, 60600",Oise,Hauts-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,398.0,358.0,L'Ostal,L'Ostal,16 rue Claussmann,16 rue Claussmann,"Clermont-Ferrand, 63000","Clermont-Ferrand, 63000",Puy-de-Dôme,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,777.0,850.0,L'Ourdissoir,L'Ourdissoir,40 rue Saint-Bonaventure,40 rue Saint-Bonaventure,"Cholet, 49300","Cholet, 49300",Maine-et-Loire,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,470.0,159.0,L'Ours,L'Ours,12 rue de l'Église,12 rue de l'Église,"Vincennes, 94300","Vincennes, 94300",Val-de-Marne,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,623.0,1009.0,L'Ourse,L'Ourse,1 rue Montesquieu,1 rue Montesquieu,"Nantes, 44000","Nantes, 44000",Loire-Atlantique,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,229.0,528.0,L'Oustalet,L'Oustalet,5 place Gabrielle-Andéol,5 place Gabrielle-Andéol,"Gigondas, 84190","Gigondas, 84190",Vaucluse,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,658.0,905.0,L'Oustalet Maïanen,L'Oustalet Maïanen,16 avenue Lamartine,16 avenue Lamartine,"Maillane, 13910","Maillane, 13910",Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,18.0,20.0,L'Oustau de Baumanière,L'Oustau de Baumanière,Mas de Baumanière,Mas de Baumanière,"Les Baux-de-Provence, 13520","Les Baux-de-Provence, 13520",Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,3 MICHELIN Stars,3 Stars,3.0,3.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,596.0,185.0,L'Écrin de Yohann Chapuis,L'Écrin de Yohann Chapuis,1 rue Albert-Thibaudet,1 rue Albert-Thibaudet,"Tournus, 71700","Tournus, 71700",Saône-et-Loire,Bourgogne-Franche-Comté,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,819.0,820.0,L'Écureuil,L'Écureuil,18 rue Saint-Adjutor,18 rue Saint-Adjutor,"Clermont-Ferrand, 63000","Clermont-Ferrand, 63000",Puy-de-Dôme,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,987.0,727.0,L'Éden,L'Éden,7 rue Henri-Fouchard,7 rue Henri-Fouchard,"Houlgate, 14510","Houlgate, 14510",Calvados,Normandie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,803.0,855.0,L'Émotion,L'Émotion,13 place Cadelade,13 place Cadelade,"Puy-en-Velay, 43000","Puy-en-Velay, 43000",Haute-Loire,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,302.0,616.0,L'Émulsion,L'Émulsion,"57 route de Lyon, lieu-dit La Grive","57 route de Lyon, lieu-dit La Grive","Saint-Alban-de-Roche, 38080","Saint-Alban-de-Roche, 38080",Isère,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,955.0,757.0,L'Épicerie,L'Épicerie,Chemin des Usages,Chemin des Usages,"La Borne, 18250","La Borne, 18250",Cher,Centre-Val de Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,692.0,993.0,L'Épicurien,L'Épicurien,42 place Jean-Jaurès,42 place Jean-Jaurès,"Albi, 81000","Albi, 81000",Tarn,Occitanie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,640.0,682.0,L'Épine,L'Épine,19 place de la République,19 place de la République,"Azay-le-Rideau, 37190","Azay-le-Rideau, 37190",Indre-et-Loire,Centre-Val de Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,608.0,231.0,L'Épuisette,L'Épuisette,158 rue du Vallon-des-Auffes,158 rue du Vallon-des-Auffes,"Marseille, 13007","Marseille, 13007",Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,872.0,854.0,L'Équilibre,L'Équilibre,10 place de la Libération,10 place de la Libération,"Balma, 31130","Balma, 31130",Haute-Garonne,Occitanie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,403.0,450.0,L'Étang du Moulin,L'Étang du Moulin,5 chemin de l'Étang-du-Moulin,5 chemin de l'Étang-du-Moulin,"Bonnétage, 25210","Bonnétage, 25210",Doubs,Bourgogne-Franche-Comté,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
